Description,Price,Rating,Review Count,Url
Snow Boots for Men Winter Boots Outdoor Hiking Shoes Lightweight Ankle Booties Leather Walking Lace Up Trekking,$39.99,4.7 out of 5 stars,112,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A01200172MV2HJY0O8M3S&qualifier=1672289361&id=3809504860879482&widgetName=sp_atf_next&url=%2FARRIGO-BELLO-Lightweight-Trekking-Shoes%25EF%25BC%2588Blue%2Fdp%2FB0BCTZG7FL%2Fref%3Dsr_1_291_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289361%26sr%3D8-291-spons%26psc%3D1
Men's Waterproof Hiking Shoes Suede Leather Low Top Lightweight Breathable Non-Slip Hiking Shoes for Men Outdoor Trekking Camping Trail,$59.99,4.1 out of 5 stars,134,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A0732448IB6Z9A0YAIEX&qualifier=1672289361&id=3809504860879482&widgetName=sp_atf_next&url=%2FSILENTCARE-Waterproof-Lightweight-Breathable-Numeric_11_Point_5%2Fdp%2FB0B2QH8HTL%2Fref%3Dsr_1_292_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289361%26sr%3D8-292-spons%26psc%3D1
Women's Omnium Sandal,$66.44,4.3 out of 5 stars,"2,393",https://www.amazon.com/Teva-Womens-Omnium-Sandal-Slate/dp/B00DQV5PV4/ref=sr_1_294?keywords=hiking+shoes&qid=1672289361&sr=8-294
Women's Vitesse Hiking Shoe,$45.00,4.5 out of 5 stars,388,https://www.amazon.com/Columbia-Womens-Vitesse-Hiking-Regular/dp/B07RGM38ZC/ref=sr_1_295?keywords=hiking+shoes&qid=1672289361&sr=8-295
"Apex Lite Low WP Waterproof Hiking Shoes for Women, Lightweight Breathable Outdoor Trekking and Trail Shoes",$49.98,4.5 out of 5 stars,16,https://www.amazon.com/HI-TEC-Apex-Lite-Waterproof-Lightweight-Breathable-Trekking/dp/B0BDT6BKBQ/ref=sr_1_296?keywords=hiking+shoes&qid=1672289361&sr=8-296
Men's Moab Adventure Moc Hiking Shoe,$76.95,4.5 out of 5 stars,994,https://www.amazon.com/Merrell-Mens-Adventure-Hiking-Black/dp/B01N1SRCLT/ref=sr_1_297?keywords=hiking+shoes&qid=1672289361&sr=8-297
Men's X Ultra 4 Mid Gore-tex Hiking Boots,$214.44,4.6 out of 5 stars,272,https://www.amazon.com/Salomon-Ultra-Hiking-Black-Magnet/dp/B08LKN2399/ref=sr_1_298?keywords=hiking+shoes&qid=1672289361&sr=8-298
Men's Steens WP Hiking Shoe,$97.96,4.4 out of 5 stars,414,https://www.amazon.com/KEEN-Mens-Steens-Hiking-Black/dp/B07TBSS89L/ref=sr_1_299?keywords=hiking+shoes&qid=1672289361&sr=8-299
Women's X Crest Hiking Shoes,$89.96,4.5 out of 5 stars,524,https://www.amazon.com/Salomon-Gore-TEX-Hiking-Magnet-Atlantis/dp/B07LGT25LR/ref=sr_1_300?keywords=hiking+shoes&qid=1672289361&sr=8-300
Men's Talus at Ud Low Hiking Shoe,$139.00,4.3 out of 5 stars,101,https://www.amazon.com/Vasque-Talus-UltraDry-Hiking-Shoe/dp/B07NJ6LLK8/ref=sr_1_301?keywords=hiking+shoes&qid=1672289361&sr=8-301
Men's Moab 2 Wp,$64.99,4.3 out of 5 stars,102,https://www.amazon.com/Merrell-Mother-Boots-Waterproof-Width/dp/B01MZBVL20/ref=sr_1_303?keywords=hiking+shoes&qid=1672289361&sr=8-303
Sport Men's Vigor 2.0 Sneaker,$47.99,4.5 out of 5 stars,"2,178",https://www.amazon.com/Skechers-Sport-Mens-Vigor-Oxford/dp/B00HR5J01G/ref=sr_1_304?keywords=hiking+shoes&qid=1672289361&sr=8-304
"Waterproof Hiking Shoes for Men Gusseted Tongue Work Shoes, Size 7.5-14",$45.99,4.4 out of 5 stars,219,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A05155152WVCJBQRBA8BI&qualifier=1672289361&id=3809504860879482&widgetName=sp_mtf&url=%2FCC-Los-Hiking-Outdoor-Breathable-Lightweight%2Fdp%2FB0BG6YQ3ZL%2Fref%3Dsr_1_305_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289361%26sr%3D8-305-spons%26psc%3D1
Men's Lightweight Trail Running Shoes Outdoor Breathable Hiking Shoes Waterproof Walking Trekking Cross Training Sneakers,$38.99,4.1 out of 5 stars,"1,313",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A02334231SGAN3EELC8C9&qualifier=1672289361&id=3809504860879482&widgetName=sp_mtf&url=%2FNAIKOYO-Lightweight-Breathable-Trekking-Training%2Fdp%2FB09NVJ74V5%2Fref%3Dsr_1_306_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289361%26sr%3D8-306-spons%26psc%3D1
Men Hiking Shoes Trail Running Sneakers Ourdoor Walking Trekking Cross Training,$32.99,4.0 out of 5 stars,512,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A0650016JVPRA9J7SM5V&qualifier=1672289361&id=3809504860879482&widgetName=sp_mtf&url=%2FDannto-Hiking-Outdoor-Sneakers-Lightweight%2Fdp%2FB08MTTRD41%2Fref%3Dsr_1_307_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289361%26sr%3D8-307-spons%26psc%3D1
Men's Terrex Ax3 Hiking Boot,$78.99,4.5 out of 5 stars,"6,520",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A05830197GKGXTTFGL2Y&qualifier=1672289361&id=3809504860879482&widgetName=sp_mtf&url=%2Fadidas-Terrex-Hiking-Black-Yellow%2Fdp%2FB0893L7312%2Fref%3Dsr_1_308_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289361%26sr%3D8-308-spons%26psc%3D1
Men's Voyageur Mid Height Breathable Hiking Boots,$108.50,4.4 out of 5 stars,"1,432",https://www.amazon.com/KEEN-Voyageur-Hiking-Raven-Tawny/dp/B008J5F7GK/ref=sr_1_309?keywords=hiking+shoes&qid=1672289361&sr=8-309
Women's Terrain Leather Outdoor Hiking Boots,$102.59,4.6 out of 5 stars,"2,918",https://www.amazon.com/Ariat-Womens-Terrain-Hiking-Cordovan/dp/B000A6XVJQ/ref=sr_1_310?keywords=hiking+shoes&qid=1672289361&sr=8-310
Women's Wasatch Crest Vent Breathable Hiking Sneakers,$93.99,4.4 out of 5 stars,110,https://www.amazon.com/KEEN-Womens-Wasatch-Crest-Vent-Breathable-Hiking-Sneakers/dp/B097CMNSCS/ref=sr_1_312?keywords=hiking+shoes&qid=1672289361&sr=8-312
Men's Ridge Flex Low Height Waterproof Hiking Shoes,$92.91,4.2 out of 5 stars,241,https://www.amazon.com/KEEN-Height-Waterproof-Hiking-Magnet/dp/B08P4WKSCK/ref=sr_1_314?keywords=hiking+shoes&qid=1672289361&sr=8-314
womens hiking boots Waterproof Non Slip mid boot Outdoor trekking walking Lightweight Hiking Shoes,$30.99,3.9 out of 5 stars,196,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A056134636AZUHYNG4SO1&qualifier=1672289361&id=3809504860879482&widgetName=sp_mtf&url=%2FZGR-Waterproof-Outdoor-trekking-Lightweight%2Fdp%2FB09WK5HN7M%2Fref%3Dsr_1_315_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289361%26sr%3D8-315-spons%26psc%3D1
Men's Waterproof Hiking Shoes Leather Low-Top Hiking Shoes for Outdoor Trailing Trekking Camping Walking,$66.99,4.1 out of 5 stars,"1,788",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A09353521F757E6TY79XW&qualifier=1672289361&id=3809504860879482&widgetName=sp_mtf&url=%2FNORTIV-Waterproof-Lightweight-Trailing-Trekking%2Fdp%2FB08P6P4MQ2%2Fref%3Dsr_1_316_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289361%26sr%3D8-316-spons%26psc%3D1
Mens Hiking Boots Waterproof Lightweight Work Boots Insulated Snow Boots For Men Outdoor,$79.99,4.5 out of 5 stars,12,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A02497551CWW0VT2ZPSKL&qualifier=1672289361&id=3809504860879482&widgetName=sp_mtf&url=%2FHiking-Waterproof-Lightweight-Insulated-Outdoor%2Fdp%2FB0BBPHK59W%2Fref%3Dsr_1_317_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289361%26sr%3D8-317-spons%26psc%3D1
Men's Terrex Swift R2 GTX¿,$74.99,4.5 out of 5 stars,"3,433",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A03976362RAQT0XEZBPAE&qualifier=1672289361&id=3809504860879482&widgetName=sp_mtf&url=%2Fadidas-outdoor-Terrex-Swift-Black%2Fdp%2FB0721VKCSY%2Fref%3Dsr_1_318_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289361%26sr%3D8-318-spons%26psc%3D1
Women Leather Ankle Combat Boots Low Heel Lace Up Outdoor Trekking Hiking Work Boots,$69.99,4.7 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A07155761NBKSEELDDHYW&qualifier=1672289363&id=2651193659517436&widgetName=sp_atf_next&url=%2FJABASIC-Leather-Combat-Outdoor-Trekking%2Fdp%2FB0BHT1M47N%2Fref%3Dsr_1_337_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289363%26sr%3D8-337-spons%26psc%3D1
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$42.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A08986412GQ1BH4XNDORF&qualifier=1672289363&id=2651193659517436&widgetName=sp_atf_next&url=%2FJOOMRA-Minimalist-Barefoot-Athletic-Trekking%2Fdp%2FB07KPZV9TM%2Fref%3Dsr_1_338_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289363%26sr%3D8-338-spons%26psc%3D1
Men Hiking Shoes Trail Running Sneakers Ourdoor Walking Trekking Cross Training,$29.99,4.0 out of 5 stars,512,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A06502042KZWS8J8F2T5B&qualifier=1672289363&id=2651193659517436&widgetName=sp_atf_next&url=%2FDannto-Hiking-Outdoor-Sneakers-Lightweight%2Fdp%2FB08MT1948B%2Fref%3Dsr_1_339_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289363%26sr%3D8-339-spons%26psc%3D1
Men's Waterproof Hiking Shoes Suede Leather Low Top Lightweight Breathable Non-Slip Hiking Shoes for Men Outdoor Trekking Camping Trail,$59.99,4.1 out of 5 stars,134,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A07331286VQGVJGXGMVM&qualifier=1672289363&id=2651193659517436&widgetName=sp_atf_next&url=%2FSILENTCARE-Waterproof-Lightweight-Breathable-Numeric_10%2Fdp%2FB0B2QPMF83%2Fref%3Dsr_1_340_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289363%26sr%3D8-340-spons%26psc%3D1
"Waterproof Hiking Shoes for Men Gusseted Tongue Work Shoes, Size 7.5-14",$45.99,4.4 out of 5 stars,219,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0513698266WL698RHHRK&qualifier=1672289363&id=2651193659517436&widgetName=sp_mtf&url=%2FCC-Los-Hiking-Outdoor-Breathable-Lightweight%2Fdp%2FB0BG5FFPXW%2Fref%3Dsr_1_341_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289363%26sr%3D8-341-spons%26psc%3D1
Men's Lightweight Trail Running Shoes Outdoor Breathable Hiking Shoes Waterproof Walking Trekking Cross Training Sneakers,$38.99,4.1 out of 5 stars,"1,313",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0244864AD4Q5TC3Y88S&qualifier=1672289363&id=2651193659517436&widgetName=sp_mtf&url=%2FNAIKOYO-Breathable-Non-Slip-Footwear-Athletic%2Fdp%2FB097ZPPK5V%2Fref%3Dsr_1_342_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289363%26sr%3D8-342-spons%26psc%3D1
Snow Boots for Men Winter Boots Outdoor Hiking Shoes Lightweight Ankle Booties Leather Walking Lace Up Trekking,$39.99,4.7 out of 5 stars,112,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A08516222ZJ5P6JC2CZ6Z&qualifier=1672289363&id=2651193659517436&widgetName=sp_mtf&url=%2FARRIGO-BELLO-Outdoor-Lightweight-Trekking%25EF%25BC%2588Black%2Fdp%2FB0BCV6PBZ4%2Fref%3Dsr_1_343_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289363%26sr%3D8-343-spons%26psc%3D1
Men's Terrex Ax3 Hiking Boot,$63.60,4.5 out of 5 stars,"6,520",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A00405674Y2U5ZUDHZPN&qualifier=1672289363&id=2651193659517436&widgetName=sp_mtf&url=%2Fadidas-outdoor-Terrex-Hiking-Carbon%2Fdp%2FB07FBLB8RJ%2Fref%3Dsr_1_344_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289363%26sr%3D8-344-spons%26psc%3D1
Men's Waterproof Hiking Boots Lightweight Work Boots Military Tactical Boots Durable Combat Boots,$61.99,4.2 out of 5 stars,"5,356",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A07353641AIKZPQZ0W1E9&qualifier=1672289363&id=2651193659517436&widgetName=sp_mtf&url=%2FFREE-SOLDIER-Tactical-Lightweight-Military%2Fdp%2FB0823KZS58%2Fref%3Dsr_1_345_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289363%26sr%3D8-345-spons%26psc%3D1
Men's Moab 2 GTX Hiking Shoe,$80.25,4.5 out of 5 stars,"7,007",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0028036YDEW9YP8F990&qualifier=1672289363&id=2651193659517436&widgetName=sp_mtf&url=%2FMerrell-Mens-Moab-Hiking-Beluga%2Fdp%2FB01HFACTH4%2Fref%3Dsr_1_346_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289363%26sr%3D8-346-spons%26psc%3D1%26smid%3DAYJZ0H7AYEWFT
Mens Hiking Boots Waterproof Lightweight Work Boots Insulated Snow Boots For Men Outdoor,$79.99,4.5 out of 5 stars,12,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A02582591F8LPRTWJUEEW&qualifier=1672289363&id=2651193659517436&widgetName=sp_mtf&url=%2FWaterproof-Lightweight-Insulated-Outdoor-numeric_11%2Fdp%2FB0BBPMTSSW%2Fref%3Dsr_1_347_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289363%26sr%3D8-347-spons%26psc%3D1
Men's Waterproof Hiking Shoes|Wide Toe Box|Strong Grip & Durable|Size 8-13,$63.99,4.5 out of 5 stars,15,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A097576028MIAUZK112IG&qualifier=1672289363&id=2651193659517436&widgetName=sp_mtf&url=%2FGrand-Attack-Mountaineering-Backpacking-Lightweight%2Fdp%2FB0B7DMGFYH%2Fref%3Dsr_1_348_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289363%26sr%3D8-348-spons%26psc%3D1
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$41.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A09006371U9J88FRRYU42&qualifier=1672289365&id=5242310237540266&widgetName=sp_atf_next&url=%2FJOOMRA-Minimalist-Trekking-Sneakers-Antislip%2Fdp%2FB07KQ1PZ1H%2Fref%3Dsr_1_385_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289365%26sr%3D8-385-spons%26psc%3D1
Women Leather Ankle Combat Boots Low Heel Lace Up Outdoor Trekking Hiking Work Boots,$69.99,4.7 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A07160121X3C937TC0U21&qualifier=1672289365&id=5242310237540266&widgetName=sp_atf_next&url=%2FJABASIC-Leather-Combat-Outdoor-Trekking%2Fdp%2FB0BHT1V25V%2Fref%3Dsr_1_386_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289365%26sr%3D8-386-spons%26psc%3D1
Men Hiking Shoes Trail Running Sneakers Ourdoor Walking Trekking Cross Training,$29.99,4.0 out of 5 stars,512,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A0649680132LHLFLCVHP7&qualifier=1672289365&id=5242310237540266&widgetName=sp_atf_next&url=%2FDannto-Hiking-Outdoor-Sneakers-Lightweight%2Fdp%2FB08MTLHDZG%2Fref%3Dsr_1_387_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289365%26sr%3D8-387-spons%26psc%3D1
Women's Canyonland Water Shoe,$109.95,4.3 out of 5 stars,3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A08204101E2IYURPDKUQD&qualifier=1672289365&id=5242310237540266&widgetName=sp_atf_next&url=%2FChaco-Womens-Canyonland-Water-Storm%2Fdp%2FB0998BF3DD%2Fref%3Dsr_1_388_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289365%26sr%3D8-388-spons%26psc%3D1
Men's Hiking Shoes Waterproof Wide Toe Extre Grip & Durable Multi Purpose,$59.98,4.5 out of 5 stars,22,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A00417192ME6VR1UGNDYS&qualifier=1672289365&id=5242310237540266&widgetName=sp_mtf&url=%2FGrand-Attack-Waterproof-Lightweight-Trekking%2Fdp%2FB0BFXF88K8%2Fref%3Dsr_1_389_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289365%26sr%3D8-389-spons%26psc%3D1
Men's Low Top Waterproof Hiking Shoes Trekking Trails Outdoor Work Shoes,$59.99,4.2 out of 5 stars,"4,835",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A10136303HO181DW2E5JO&qualifier=1672289365&id=5242310237540266&widgetName=sp_mtf&url=%2FNORTIV-160448-low-Waterproof-Lightweight-Backpacking%2Fdp%2FB07L5JQ4TC%2Fref%3Dsr_1_390_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289365%26sr%3D8-390-spons%26psc%3D1
Men's Lightweight Trail Running Shoes Outdoor Breathable Hiking Shoes Waterproof Walking Trekking Cross Training Sneakers,$38.99,4.1 out of 5 stars,"1,313",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A02452082G29X48A1WGAI&qualifier=1672289365&id=5242310237540266&widgetName=sp_mtf&url=%2FNAIKOYO-Breathable-Non-Slip-Footwear-Athletic%2Fdp%2FB097ZN23M8%2Fref%3Dsr_1_391_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289365%26sr%3D8-391-spons%26psc%3D1
Mens Hiking Shoes Breathable Non-Slip Sneakers Leather Low Cut Boots for Outdoor Trailing Trekking Walking,$59.99,4.2 out of 5 stars,790,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A02737501PQKPKP5JS1Y7&qualifier=1672289365&id=5242310237540266&widgetName=sp_mtf&url=%2FCAMEL-CROWN-Breathable-Non-Slip-Sneakers%2Fdp%2FB08C7J2TTF%2Fref%3Dsr_1_392_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289365%26sr%3D8-392-spons%26psc%3D1
Curlews Mens Waterproof Walking Shoes - Hiking Sneakers,$54.99,4.0 out of 5 stars,"1,679",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A08774053CRPAL37246LU&qualifier=1672289365&id=5242310237540266&widgetName=sp_mtf&url=%2FMountain-Warehouse-Curlews-Waterproof-Walking%2Fdp%2FB08GJBM8QZ%2Fref%3Dsr_1_393_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289365%26sr%3D8-393-spons%26psc%3D1%26smid%3DA1NX86HB43U7WL
Men's Low Top Hiking Shoes Men Lightweight Breathable Outdoor Trekking Shoes and Trail Shoes Non-Slip Hiking Sneakers SM252,$43.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A03157691ZNDCJRXP92V&qualifier=1672289365&id=5242310237540266&widgetName=sp_mtf&url=%2FHarssidanzar-Lightweight-Breathable-Trekking-Non-Slip%2Fdp%2FB0BCFRBH3D%2Fref%3Dsr_1_394_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289365%26sr%3D8-394-spons%26psc%3D1
Boys Girls Hiking Shoes Mesh Knit Low Top Sneakers Outdoor Trekking Walking Climbing Running,$35.99,4.4 out of 5 stars,"1,757",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A02779751R3N4AW76LOTU&qualifier=1672289365&id=5242310237540266&widgetName=sp_mtf&url=%2FMishansha-Outdoor-Sneakers-Durable-Walking%2Fdp%2FB08CXYHYYT%2Fref%3Dsr_1_395_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289365%26sr%3D8-395-spons%26psc%3D1
Men's Waterproof Hiking Shoes|Wide Toe Box|Strong Grip & Durable|Size 8-13,$63.99,4.5 out of 5 stars,15,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A09762841FKC7VK61GXQD&qualifier=1672289365&id=5242310237540266&widgetName=sp_mtf&url=%2FGrand-Attack-Mountaineering-Backpacking-Lightweight%2Fdp%2FB0B7DLV1XZ%2Fref%3Dsr_1_396_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289365%26sr%3D8-396-spons%26psc%3D1
Women's Minimalist Trail Running Barefoot Shoes | Wide Toe Box | Zero Drop,$41.99,4.4 out of 5 stars,"18,125",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A0900549DSNAT98IO1R8&qualifier=1672289367&id=6652842400323122&widgetName=sp_atf_next&url=%2FJOOMRA-Sneakers-Antislip-Minimalist-Barefoot%2Fdp%2FB07NL69LVR%2Fref%3Dsr_1_433_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289367%26sr%3D8-433-spons%26psc%3D1
Women Leather Ankle Combat Boots Low Heel Lace Up Outdoor Trekking Hiking Work Boots,$67.99,4.7 out of 5 stars,19,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A07150201XLKCHNWRB6H1&qualifier=1672289367&id=6652842400323122&widgetName=sp_atf_next&url=%2FJABASIC-Leather-Combat-Outdoor-Trekking%2Fdp%2FB0BHSXLC5M%2Fref%3Dsr_1_434_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289367%26sr%3D8-434-spons%26psc%3D1
Women's Canyonland Water Shoe,$109.95,4.3 out of 5 stars,3,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A08202541ODMTRYUE9ZXQ&qualifier=1672289367&id=6652842400323122&widgetName=sp_atf_next&url=%2FChaco-Womens-Canyonland-Water-Storm%2Fdp%2FB0997VH2M7%2Fref%3Dsr_1_435_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289367%26sr%3D8-435-spons%26psc%3D1
Outbound Prism Hiking Shoes for Men,$67.64,4.4 out of 5 stars,890,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A07412401OR9LY8BV482J&qualifier=1672289367&id=6652842400323122&widgetName=sp_atf_next&url=%2FSalomon-Outbound-Prism-Hiking-Ebony%2Fdp%2FB08CB1YVLJ%2Fref%3Dsr_1_436_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289367%26sr%3D8-436-spons%26psc%3D1
Men's Winter Snow Boots Warm Fur Insulation Waterproof Hiking Boot Lightweight Non-Slip Cold Weather Work Trekking Shoes,$42.99,4.5 out of 5 stars,32,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A09955044AMZX0LQITSL&qualifier=1672289367&id=6652842400323122&widgetName=sp_mtf&url=%2FZASEPY-Insulation-Waterproof-Lightweight-Non-Slip%2Fdp%2FB0B7FJXMQL%2Fref%3Dsr_1_437_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289367%26sr%3D8-437-spons%26psc%3D1
Men Hiking Shoes Trail Running Sneakers Ourdoor Walking Trekking Cross Training,$34.99,4.0 out of 5 stars,512,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A06268562XWHS0XQELOJO&qualifier=1672289367&id=6652842400323122&widgetName=sp_mtf&url=%2FDannto-Hiking-Outdoor-Sneakers-Lightweight%2Fdp%2FB08MTSCFZX%2Fref%3Dsr_1_438_sspa%3Fkeywords%3Dhiking%2Bshoes%26qid%3D1672289367%26sr%3D8-438-spons%26psc%3D1
